"Version Date","Id","Area","Keyw","Element","Eng Name","L effm","Aperturem","Anglerad","K11/m^2","K21/m^3","Tiltrad","E1rad","E2rad","H1m","H2m","EnergyGeV","SumLm","X Coorm","Y Coorm","Z Coorm","X Anglerad","Y Anglerad","Z Anglerad","Rf Frequency (MHz)","Rf Amplitude (MeV)","Rf Phase (deg)","Rf Gradient (MeV/m)","Rf Power Fraction","Z Length (m)","Fringe Field Integral","Integrated Field BL (kG-m)","Field B (T)","Integrated Field Grad GL (kG)","Field Gradient G (T/m)","Xal Scale Name","Xal Scale Value","Xal Polarity","Magnet X Coor (m)","Magnet Y Coor (m)","Magnet Z Coor (m)","Magnet X Angle (rad)","Magnet Y Angle (rad)","Magnet Z Angle (rad)","Solenoid Strength KS (1/m)","Undulator Period Length (m)","Undulator Strength K","X Size (m)","Y Size (m)","Section","Dist From Section Start (m)","Xal Keyword","S Display"
"22-JAN-21","1824","DOG","QUAD","QDOG8","2Q10",".263",".0514","","-.5636690437","","0","","","","","4","749.847389","739.730689","-.592337",".547009","0","-.021287","-.012084","","","","","","","","","","-19.779678017573","7.52079012075","KG2T_GDL2G",".380228136882","1","","","","","","","","","","","","DOGLEG TO BYPASS","75.2090359","QUAD","739.7306891"
"22-JAN-21","1827","DOG","BPM","BPMDOG8","STRIPLINE-5","0","","","","","","","","","","4","750.425989","740.309116","-.599327",".559325","0","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","75.7876359","BPM","740.3091158"
"22-JAN-21","1155","L3","LCAV","K28_2D","10FT","3.0441","","","","","","","","","","8","751.5334101","2766.19875","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","706.57675676","BNCH","2766.19875"
"22-JAN-21","1157","L3","QUAD","Q28301","QE",".1068",".027559","","-.4065100055","","0","","","","","8","753.1430601","2767.8084","0","0","0","0","0","","","","","","","","","","-11.585419803678","10.847771351759","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","708.18640676","QUAD","2767.8084"
"22-JAN-21","1158","L3","BPM","BPM28301","10_UM_RES","0","","","","","","","","","","8","753.1430601","2767.8084","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","708.18640676","BPM","2767.8084"
"22-JAN-21","1162","L3","XCOR","XC28302","TYPE-4","0","","","","","","","","","","8","753.5546601","2768.22","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","708.59800676","XCOR","2768.22"
"22-JAN-21","1164","L3","YCOR","YC28303","TYPE-4","0","","","","","","","","","","8","753.8046601","2768.47","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","708.84800676","YCOR","2768.47"
"22-JAN-21","1829","DOG","MARK","ROBRB2","","0","",".00736943907592","","","","","","","","4","754.1613669","744.043375","-.644453",".638835",".000064","-.021287","-.012084","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","79.5230138","SROT","744.0433748"
"22-JAN-21","1830","DOG","BEND","BRB2","1.0D38.37","1",".0254","-1.402446827269","0","","-60.422704243052","-.701223413635","-.701223413635","","","4","754.6613669","744.543287","-.648984",".646817",".000032","-.010644","-.006041","","","","","",".999975036065",".4875","-3.265901308333",".326590130833","0","0","KG2T_BDL2B",".1","1","744.543306","-.648229",".645487","-1.054575","-.010644","-.006041","","","","","","DOGLEG TO BYPASS","80.0230138","RBEND","744.5432874"
"22-JAN-21","1831","DOG","MARK","CLBRB2","","0","","","","","","","","","","4","754.6613669","744.543287","-.648984",".646817",".000032","-.010644","-.006041","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","80.0230138","MARK","744.5432874"
"22-JAN-21","1161","L3","LCAV","K28_3A","10FT","3.0441","","","","","","","","","","8","754.7455101","2769.41085","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","709.78885676","BNCH","2769.41085"
"22-JAN-21","1833","DOG","MARK","CNTDOG","CENTER","0","","","","","","","","","","4","755.1613669","745.043275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","80.5230138","MARK","745.0432749"
"22-JAN-21","1834","DOG","MARK","RWWAKE1","WAKE","0","","","","","","","","","","4","755.1613669","745.043275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","80.5230138","MARK","745.0432749"
"22-JAN-21","1835","DOG","MARK","BDEND","","0","","","","","","","","","","4","755.1613669","745.043275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","80.5230138","MARK","745.0432749"
"22-JAN-21","1837","DOG","MARK","CCDLDBEG","","0","","","","","","","","","","4","755.6613669","745.543275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","81.0230138","MARK","745.5432749"
"22-JAN-21","1838","DOG","BEND","BCXDLD1","0.788D11.50",".350009",".032",".707269774221","0","","0","0",".707269774221","","","4","755.836368","745.718275","-.651034",".649478","0","0","-.006172","","","","","",".350000111068",".8436","1.64703091487","-.470568161067","0","0","KG2T_BDL2B",".285706938964","-1","745.718275","-.655494",".649478","0","0","0","","","","","","DOGLEG TO BYPASS","81.1980149","XBEND","745.7182749"
"22-JAN-21","1841","DOG","BEND","BCXDLD2","0.788D11.50",".350009",".032","-.707269774221","0","","0","-.707269774221","0","","","4","756.3863988","746.268275","-.656743",".649478","0","0","-.006172","","","","","",".350000111068",".8436","-1.64703091487",".470568161067","0","0","KG2T_BDL2B",".285706938964","1","746.268275","-.655494",".649478","0","0","0","","","","","","DOGLEG TO BYPASS","81.7480457","XBEND","746.2682749"
"22-JAN-21","1844","DOG","MARK","CCDLDMID","","0","","","","","","","","","","4","756.6613999","746.543275","-.657283",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","82.0230468","MARK","746.5432749"
"22-JAN-21","1846","DOG","BEND","BCXDLD3","0.788D11.50",".350009",".032","-.707269774221","0","","0","0","-.707269774221","","","4","756.936401","746.818275","-.656743",".649478","0","0",".006172","","","","","",".350000111068",".8436","-1.64703091487",".470568161067","0","0","KG2T_BDL2B",".285706938964","1","746.818275","-.655494",".649478","0","0","0","","","","","","DOGLEG TO BYPASS","82.2980479","XBEND","746.8182749"
"22-JAN-21","1849","DOG","BEND","BCXDLD4","0.788D11.50",".350009",".032",".707269774221","0","","0",".707269774221","0","","","4","757.4864318","747.368275","-.651034",".649478","0","0",".006172","","","","","",".350000111068",".8436","1.64703091487","-.470568161067","0","0","KG2T_BDL2B",".285706938964","-1","747.368275","-.655494",".649478","0","0","0","","","","","","DOGLEG TO BYPASS","82.8480787","XBEND","747.3682749"
"22-JAN-21","1851","DOG","MARK","CNTDLD","CENTER","0","","","","","","","","","","4","757.6614329","747.543275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","83.0230798","MARK","747.5432749"
"22-JAN-21","1852","DOG","MARK","CCDLDEND","","0","","","","","","","","","","4","757.6614329","747.543275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","83.0230798","MARK","747.5432749"
"22-JAN-21","1166","L3","LCAV","K28_3B","10FT","3.0441","","","","","","","","","","8","757.7896101","2772.45495","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","712.83295676","BNCH","2772.45495"
"22-JAN-21","1854","*DOG","PROF","OTR31","YAG/OTR PSI","0","","","","","","","","","","4","757.9614329","747.843275","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","83.3230798","PROF","747.8432749"
"22-JAN-21","1167","L3","LCAV","K28_3C","10FT","3.0441","","","","","","","","","","8","760.8337101","2775.49905","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","715.87705676","BNCH","2775.49905"
"22-JAN-21","1856","DOG","QUAD","QL1P","2Q10",".263",".0514","",".3226233953","","0","","","","","4","762.7929329","752.674775","-.650494",".649478","0","0","0","","","","","","","","","","11.321159022823","-4.304623202594","KG2T_GDL2G",".380228136882","-1","","","","","","","","","","","","DOGLEG TO BYPASS","88.1545798","QUAD","752.6747749"
"22-JAN-21","1859","DOG","BPM","BPML1P","STRIPLINE-5","0","","","","","","","","","","4","763.3715329","753.253375","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","88.7331798","BPM","753.2533749"
"22-JAN-21","1168","L3","LCAV","K28_3D","10FT","3.0441","","","","","","","","","","8","763.8778101","2778.54315","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","718.92115676","BNCH","2778.54315"
"22-JAN-21","1861","DOG","XCOR","XCL1P","TYPE-4","0","","","","","","","","","","4","764.0083329","753.890175","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","89.3699798","XCOR","753.8901749"
"22-JAN-21","1170","L3","QUAD","Q28401","QE",".1068",".027559","",".3957989338","","0","","","","","8","765.4874601","2780.1528","0","0","0","0","0","","","","","","","","","","11.280157299649","-10.561945037125","KG2T_GDL2G",".936329588015","-1","","","","","","","","","","","","QM15 TO FV2","720.53080676","QUAD","2780.1528"
"22-JAN-21","1171","L3","BPM","BPM28401","10_UM_RES","0","","","","","","","","","","8","765.4874601","2780.1528","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","720.53080676","BPM","2780.1528"
"22-JAN-21","1175","L3","XCOR","XC28402","TYPE-4","0","","","","","","","","","","8","765.9478601","2780.6132","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","720.99120676","XCOR","2780.6132"
"22-JAN-21","1177","L3","YCOR","YC28403","TYPE-4","0","","","","","","","","","","8","766.2399601","2780.9053","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","721.28330676","YCOR","2780.9053"
"22-JAN-21","1174","L3","LCAV","K28_4A","10FT","3.0441","","","","","","","","","","8","767.0899101","2781.75525","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","722.13325676","BNCH","2781.75525"
"22-JAN-21","1179","L3","LCAV","K28_4B","10FT","3.0441","","","","","","","","","","8","770.1340101","2784.79935","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","725.17735676","BNCH","2784.79935"
"22-JAN-21","1180","L3","LCAV","K28_4C","10FT","3.0441","","","","","","","","","","8","773.1781101","2787.84345","0","0","0","0","0","2856","0","0","0",".5","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","728.22145676","BNCH","2787.84345"
"22-JAN-21","1182","L3","MARK","XC29095","TYPE-4","0","","","","","","","","","","8","776.7808601","2791.4462","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","731.82420676","MARK","2791.4462"
"22-JAN-21","1184","L3","MARK","YC29095","TYPE-4","0","","","","","","","","","","8","777.0668601","2791.7322","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","732.11020676","MARK","2791.7322"
"22-JAN-21","1186","L3","WIRE","WS28444","SLOW","0","","","","","","","","","","8","777.5411601","2792.2065","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","732.58450676","WIRE","2792.2065"
"22-JAN-21","1188","L3","QUAD","Q28501","QE",".1068",".027559","","-.3956492863","","0","","","","","8","777.8318601","2792.4972","0","0","0","0","0","","","","","","","","","","-11.275892388364","10.557951674498","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","732.87520676","QUAD","2792.4972"
"22-JAN-21","1189","L3","BPM","BPM28501","10_UM_RES","0","","","","","","","","","","8","777.8318601","2792.4972","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","732.87520676","BPM","2792.4972"
"22-JAN-21","1193","L3","XCOR","XC28502","TYPE-4","0","","","","","","","","","","8","778.3081601","2792.9735","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","733.35150676","XCOR","2792.9735"
"22-JAN-21","1195","L3","YCOR","YC28503","TYPE-4","0","","","","","","","","","","8","778.6192601","2793.2846","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","733.66260676","YCOR","2793.2846"
"22-JAN-21","1192","L3","LCAV","K28_5A","10FT","3.0441","","","","","","","","","","8","779.4343101","2794.09965","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","734.47765676","BNCH","2794.09965"
"22-JAN-21","1863","DOG","QUAD","QL2P","2Q10",".263",".0514","","-.1550363363","","0","","","","","4","781.0559329","770.937775","-.650494",".649478","0","0","0","","","","","","","","","","-5.440371166933","2.06858219275","KG2T_GDL2G",".380228136882","1","","","","","","","","","","","","DOGLEG TO BYPASS","106.4175798","QUAD","770.9377749"
"22-JAN-21","1866","DOG","BPM","BPML2P","STRIPLINE-5","0","","","","","","","","","","4","781.6345329","771.516375","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","106.9961798","BPM","771.5163749"
"22-JAN-21","1868","DOG","YCOR","YCL2P","TYPE-4","0","","","","","","","","","","4","782.2713329","772.153175","-.650494",".649478","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","DOGLEG TO BYPASS","107.6329798","YCOR","772.1531749"
"22-JAN-21","1197","L3","LCAV","K28_5B","10FT","3.0441","","","","","","","","","","8","782.4784101","2797.14375","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","737.52175676","BNCH","2797.14375"
"22-JAN-21","1198","L3","LCAV","K28_5C","10FT","3.0441","","","","","","","","","","8","785.5225101","2800.18785","0","0","0","0","0","2856","0","0","0",".5","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","740.56585676","BNCH","2800.18785"
"22-JAN-21","1201","L3","QUAD","Q28601","QE",".1068",".027559","",".3957989338","","0","","","","","8","790.1762601","2804.8416","0","0","0","0","0","","","","","","","","","","11.280157299649","-10.561945037125","KG2T_GDL2G",".936329588015","-1","","","","","","","","","","","","QM15 TO FV2","745.21960676","QUAD","2804.8416"
"22-JAN-21","1202","L3","BPM","BPM28601","10_UM_RES","0","","","","","","","","","","8","790.1762601","2804.8416","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","745.21960676","BPM","2804.8416"
"22-JAN-21","1206","L3","XCOR","XC28602","TYPE-4","0","","","","","","","","","","8","790.5846601","2805.25","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","745.62800676","XCOR","2805.25"
"22-JAN-21","1208","L3","YCOR","YC28603","TYPE-4","0","","","","","","","","","","8","790.9446601","2805.61","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","745.98800676","YCOR","2805.61"
"22-JAN-21","1205","L3","LCAV","K28_6A","10FT","3.0441","","","","","","","","","","8","791.7787101","2806.44405","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","746.82205676","BNCH","2806.44405"
"22-JAN-21","1210","L3","LCAV","K28_6B","10FT","3.0441","","","","","","","","","","8","794.8228101","2809.48815","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","749.86615676","BNCH","2809.48815"
"22-JAN-21","1211","L3","LCAV","K28_6C","10FT","3.0441","","","","","","","","","","8","797.8669101","2812.53225","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","752.91025676","BNCH","2812.53225"
"22-JAN-21","1212","L3","LCAV","K28_6D","10FT","3.0441","","","","","","","","","","8","800.9110101","2815.57635","0","0","0","0","0","2856","0","0","0",".25","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","755.95435676","BNCH","2815.57635"
"22-JAN-21","1214","L3","QUAD","Q28701","QE",".1068",".027559","","-.3956492863","","0","","","","","8","802.5206601","2817.186","0","0","0","0","0","","","","","","","","","","-11.275892388364","10.557951674498","KG2T_GDL2G",".936329588015","1","","","","","","","","","","","","QM15 TO FV2","757.56400676","QUAD","2817.186"
"22-JAN-21","1215","L3","BPM","BPM28701","10_UM_RES","0","","","","","","","","","","8","802.5206601","2817.186","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","QM15 TO FV2","757.56400676","BPM","2817.186"
